Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
803.0,906203120.0,20.0,RL,90.0,14684.0,Pave,NA,3.0,Lvl,4.0,CulDSac,3.0,SawyerW,Norm,Norm,1Fam,1Story,7.0,7.0,1990.0,1991.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4.0,3.0,CBlock,4.0,3.0,2.0,5.0,485.0,4.0,177.0,1496.0,2158.0,GasA,4.0,1.0,5.0,2196.0,0.0,0.0,2196.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,1.0,3.0,Attchd,1990.0,2.0,3.0,701.0,3.0,3.0,3.0,84.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2009.0,WD ,271900.0
1595.0,923225150.0,160.0,RM,,2665.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,MeadowV,Norm,Norm,TwnhsE,2Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,CemntBd,CemntBd,None,0.0,3.0,3.0,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,264.0,264.0,GasA,3.0,1.0,5.0,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,8.0,1.0,4.0,BuiltIn,1976.0,3.0,1.0,336.0,3.0,3.0,3.0,141.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2008.0,WD ,115000.0
1319.0,902330010.0,70.0,RM,50.0,5250.0,Pave,Pave,4.0,Lvl,4.0,Inside,3.0,OldTown,Norm,Norm,1Fam,2Story,8.0,5.0,1872.0,1987.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4.0,BrkTil,3.0,2.0,1.0,2.0,259.0,1.0,0.0,425.0,684.0,OthW,2.0,0.0,5.0,938.0,1215.0,205.0,2358.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,54.0,20.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,12.0,2008.0,WD ,122000.0
2231.0,909475230.0,20.0,RL,70.0,18044.0,Pave,NA,3.0,HLS,4.0,CulDSac,3.0,Crawfor,Norm,Norm,1Fam,1Story,8.0,5.0,1986.0,1986.0,Gable,CompShg,WdShing,Plywood,None,0.0,4.0,3.0,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,279.0,279.0,GasA,4.0,1.0,5.0,2726.0,0.0,0.0,2726.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,6.0,8.0,1.0,4.0,Attchd,1986.0,3.0,2.0,691.0,4.0,4.0,3.0,216.0,64.0,169.0,0.0,0.0,228.0,4.0,0.0,NA,0.0,8.0,2007.0,WD ,315000.0
2162.0,907410050.0,60.0,RL,79.0,9245.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,939.0,939.0,GasA,5.0,1.0,5.0,939.0,858.0,0.0,1797.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,8.0,8.0,0.0,0.0,Attchd,2006.0,2.0,2.0,639.0,3.0,3.0,3.0,144.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,4.0,2007.0,WD ,213500.0
2622.0,535451190.0,20.0,RL,60.0,7200.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1950.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3.0,1.0,3.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1950.0,1.0,2.0,625.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2006.0,WD ,109500.0
1300.0,902201120.0,20.0,RM,50.0,6000.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,OldTown,Norm,Norm,1Fam,1Story,5.0,5.0,1948.0,1950.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,104.0,4.0,169.0,516.0,789.0,GasA,5.0,1.0,5.0,789.0,0.0,0.0,789.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1948.0,1.0,1.0,250.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,4.0,2008.0,WD ,115000.0
2505.0,533206040.0,120.0,FV,34.0,3628.0,Pave,Pave,4.0,Lvl,4.0,Inside,3.0,Somerst,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,5.0,1.0,5.0,1143.0,0.0,0.0,1143.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,8.0,1.0,4.0,Attchd,2004.0,2.0,2.0,588.0,3.0,3.0,3.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2006.0,WD ,176400.0
582.0,534127170.0,20.0,RL,,9156.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,NWAmes,PosN,Norm,1Fam,1Story,6.0,7.0,1968.0,1968.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1489.0,1489.0,GasA,4.0,1.0,5.0,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,1.0,4.0,Attchd,1968.0,2.0,2.0,462.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2009.0,WD ,185750.0
1458.0,907254020.0,60.0,RL,73.0,9066.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,4.0,3.0,PConc,4.0,3.0,2.0,6.0,668.0,1.0,0.0,336.0,1004.0,GasA,5.0,1.0,5.0,1004.0,848.0,0.0,1852.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,8.0,2.0,3.0,Attchd,1999.0,3.0,3.0,660.0,3.0,3.0,3.0,224.0,106.0,0.0,0.0,0.0,0.0,0.0,4.0,NA,0.0,12.0,2008.0,WD ,230000.0
281.0,908203100.0,20.0,RL,64.0,6410.0,Pave,NA,4.0,HLS,4.0,Inside,3.0,Edwards,Norm,Norm,1Fam,1Story,4.0,5.0,1958.0,1958.0,Hip,CompShg,WdShing,WdShing,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,960.0,960.0,GasA,5.0,1.0,5.0,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,5.0,2010.0,WD ,90000.0
1499.0,908154235.0,60.0,RL,313.0,63887.0,Pave,NA,1.0,Bnk,4.0,Corner,3.0,Edwards,Feedr,Norm,1Fam,2Story,10.0,5.0,2008.0,2008.0,Hip,ClyTile,Stucco,Stucco,Stone,796.0,5.0,3.0,PConc,5.0,3.0,4.0,6.0,5644.0,1.0,0.0,466.0,6110.0,GasA,5.0,1.0,5.0,4692.0,950.0,0.0,5642.0,2.0,0.0,2.0,1.0,3.0,1.0,5.0,12.0,8.0,3.0,4.0,Attchd,2008.0,3.0,2.0,1418.0,3.0,3.0,3.0,214.0,292.0,0.0,0.0,0.0,480.0,3.0,0.0,NA,0.0,1.0,2008.0,New,160000.0
2298.0,923230180.0,85.0,RL,54.0,7244.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,7.0,1970.0,1970.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,4.0,3.0,3.0,5.0,619.0,1.0,0.0,149.0,768.0,GasA,5.0,1.0,5.0,768.0,0.0,0.0,768.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1987.0,1.0,2.0,624.0,3.0,3.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,4.0,2007.0,WD ,129500.0
2580.0,535180020.0,20.0,RL,72.0,10152.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1956.0,1994.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,4.0,914.0,1.0,0.0,210.0,1124.0,GasA,5.0,1.0,5.0,1124.0,0.0,0.0,1124.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,Attchd,1956.0,3.0,1.0,353.0,3.0,3.0,3.0,0.0,211.0,180.0,0.0,142.0,0.0,0.0,0.0,NA,0.0,5.0,2006.0,WD ,153000.0
568.0,533210020.0,160.0,FV,30.0,3000.0,Pave,Pave,4.0,Lvl,4.0,Inside,3.0,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,2009.0,2009.0,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,294.0,1.0,0.0,318.0,612.0,GasA,5.0,1.0,5.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,4.0,8.0,0.0,0.0,Detchd,2009.0,2.0,2.0,528.0,3.0,3.0,3.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2009.0,New,173733.0
1807.0,531363020.0,20.0,RL,63.0,7500.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1100.0,1100.0,GasA,5.0,1.0,5.0,1100.0,0.0,0.0,1100.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2007.0,New,146000.0
129.0,534431070.0,50.0,RL,120.0,17360.0,Pave,NA,4.0,Lvl,4.0,Corner,3.0,NAmes,Artery,Norm,1Fam,1.5Fin,6.0,6.0,1949.0,1950.0,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,3.0,4.0,CBlock,3.0,3.0,1.0,3.0,300.0,1.0,0.0,482.0,782.0,GasA,3.0,1.0,5.0,1019.0,537.0,0.0,1556.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,8.0,1.0,4.0,Attchd,1949.0,1.0,2.0,470.0,3.0,3.0,3.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,2010.0,WD ,172500.0
2294.0,923229100.0,80.0,RL,,15957.0,Pave,NA,3.0,Low,4.0,Corner,2.0,Mitchel,Norm,Norm,1Fam,SLvl,6.0,6.0,1977.0,1977.0,Gable,CompShg,HdBoard,Plywood,None,0.0,3.0,3.0,PConc,4.0,3.0,4.0,6.0,1148.0,1.0,0.0,96.0,1244.0,GasA,3.0,1.0,5.0,1356.0,0.0,0.0,1356.0,2.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,Attchd,1977.0,3.0,2.0,528.0,3.0,3.0,3.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,9.0,2007.0,WD ,188000.0
1860.0,533254130.0,20.0,RL,80.0,9600.0,Pave,NA,4.0,Lvl,4.0,FR2,3.0,Veenker,Feedr,Norm,1Fam,1Story,6.0,8.0,1976.0,1976.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,4.0,3.0,4.0,5.0,978.0,1.0,0.0,284.0,1262.0,GasA,5.0,1.0,5.0,1262.0,0.0,0.0,1262.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,6.0,8.0,1.0,3.0,Attchd,1976.0,2.0,2.0,460.0,3.0,3.0,3.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2007.0,WD ,181500.0
839.0,907131090.0,60.0,RL,43.0,10667.0,Pave,NA,2.0,Lvl,4.0,CulDSac,3.0,CollgCr,PosN,Norm,1Fam,2Story,7.0,6.0,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,385.0,5.0,344.0,70.0,799.0,GasA,5.0,1.0,5.0,827.0,834.0,0.0,1661.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,6.0,8.0,1.0,3.0,Attchd,1996.0,2.0,2.0,550.0,3.0,3.0,3.0,158.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,4.0,2009.0,ConLw,212000.0
2349.0,527355060.0,60.0,RL,81.0,10530.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NWAmes,PosA,Norm,1Fam,2Story,7.0,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,945.0,945.0,GasA,3.0,1.0,5.0,945.0,912.0,0.0,1857.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,8.0,8.0,1.0,3.0,Attchd,1978.0,2.0,2.0,482.0,3.0,3.0,3.0,400.0,105.0,0.0,0.0,0.0,0.0,0.0,4.0,NA,0.0,7.0,2006.0,WD ,188900.0
1903.0,534450110.0,20.0,RL,50.0,5000.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,BrkSide,Norm,Norm,1Fam,1Story,3.0,3.0,1946.0,1950.0,Gable,CompShg,WdShing,WdShing,None,0.0,2.0,2.0,CBlock,2.0,2.0,1.0,2.0,299.0,1.0,0.0,367.0,666.0,GasA,2.0,0.0,5.0,666.0,0.0,0.0,666.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,4.0,2007.0,WD ,64500.0
234.0,905352140.0,60.0,RL,,17082.0,Pave,NA,3.0,Low,4.0,CulDSac,2.0,ClearCr,Norm,Norm,1Fam,2Story,6.0,5.0,1978.0,1992.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3.0,3.0,PConc,4.0,3.0,3.0,5.0,964.0,1.0,0.0,153.0,1117.0,GasA,5.0,1.0,5.0,1117.0,864.0,0.0,1981.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,8.0,8.0,1.0,3.0,Attchd,1978.0,3.0,2.0,522.0,3.0,3.0,3.0,336.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2010.0,WD ,230000.0
2172.0,908127060.0,50.0,RL,74.0,16287.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1925.0,1950.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,5.0,130.0,4.0,105.0,666.0,901.0,GasA,3.0,1.0,5.0,901.0,450.0,0.0,1351.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,8.0,1.0,4.0,Detchd,1975.0,1.0,2.0,576.0,3.0,3.0,1.0,0.0,0.0,43.0,0.0,100.0,0.0,0.0,0.0,NA,0.0,7.0,2007.0,WD ,122000.0
2588.0,535325340.0,20.0,RL,65.0,11050.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1956.0,1956.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,2.0,488.0,1.0,0.0,517.0,1005.0,GasA,5.0,1.0,5.0,1005.0,0.0,0.0,1005.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,8.0,1.0,3.0,Attchd,1956.0,1.0,1.0,319.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,NA,0.0,7.0,2006.0,WD ,133500.0
1289.0,902105020.0,50.0,RM,60.0,10440.0,Pave,Grvl,4.0,Lvl,4.0,Corner,3.0,OldTown,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1920.0,1950.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4.0,4.0,BrkTil,4.0,3.0,1.0,2.0,493.0,1.0,0.0,1017.0,1510.0,GasW,5.0,1.0,5.0,1584.0,1208.0,0.0,2792.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,8.0,5.0,2.0,3.0,Detchd,1920.0,1.0,2.0,520.0,2.0,3.0,3.0,0.0,547.0,0.0,0.0,480.0,0.0,0.0,3.0,Shed,1150.0,6.0,2008.0,WD ,256000.0
1596.0,923225200.0,160.0,RM,41.0,2665.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,MeadowV,Norm,Norm,TwnhsE,2Story,5.0,7.0,1976.0,1976.0,Gable,CompShg,CemntBd,CemntBd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,5.0,318.0,1.0,0.0,232.0,550.0,GasA,3.0,1.0,5.0,925.0,550.0,0.0,1475.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,6.0,8.0,1.0,3.0,Attchd,1976.0,1.0,1.0,336.0,3.0,3.0,3.0,92.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2008.0,WD ,129500.0
264.0,907250030.0,20.0,RL,80.0,10389.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,CemntBd,CemntBd,BrkFace,320.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,1682.0,1.0,0.0,296.0,1978.0,GasA,5.0,1.0,5.0,1978.0,0.0,0.0,1978.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,8.0,8.0,1.0,4.0,Attchd,2003.0,2.0,3.0,850.0,3.0,3.0,3.0,188.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2010.0,WD ,318000.0
451.0,528172060.0,20.0,RL,70.0,9658.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1598.0,1598.0,GasA,4.0,1.0,5.0,1606.0,0.0,0.0,1606.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,8.0,1.0,4.0,Attchd,2006.0,2.0,3.0,871.0,3.0,3.0,3.0,230.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,7.0,2009.0,WD ,255900.0
536.0,531363050.0,20.0,RL,63.0,7500.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1158.0,1158.0,GasA,5.0,1.0,5.0,1158.0,0.0,0.0,1158.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,5.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2009.0,WD ,143500.0
43.0,528138020.0,20.0,RL,79.0,14122.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2005.0,2006.0,Hip,CompShg,CemntBd,CemntBd,BrkFace,240.0,4.0,3.0,PConc,5.0,3.0,1.0,6.0,28.0,1.0,0.0,1794.0,1822.0,GasA,5.0,1.0,5.0,1822.0,0.0,0.0,1822.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,8.0,8.0,1.0,4.0,Attchd,2005.0,2.0,3.0,678.0,3.0,3.0,3.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,2.0,2010.0,WD ,259000.0
2223.0,909428120.0,20.0,RL,,21000.0,Pave,NA,4.0,Bnk,4.0,Corner,3.0,Crawfor,Norm,Norm,1Fam,1Story,6.0,5.0,1953.0,1953.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,3.0,4.0,CBlock,4.0,3.0,2.0,5.0,35.0,3.0,869.0,905.0,1809.0,GasA,3.0,1.0,5.0,2259.0,0.0,0.0,2259.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,2.0,4.0,Basment,1953.0,1.0,2.0,450.0,3.0,3.0,3.0,166.0,120.0,192.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,10.0,2007.0,COD,217000.0
2009.0,903206170.0,50.0,RL,70.0,8737.0,Pave,NA,3.0,Bnk,4.0,Inside,3.0,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1923.0,1950.0,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3.0,3.0,BrkTil,4.0,3.0,1.0,3.0,300.0,1.0,0.0,765.0,1065.0,GasA,5.0,1.0,4.0,915.0,720.0,0.0,1635.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,8.0,1.0,4.0,Detchd,1950.0,1.0,2.0,440.0,3.0,3.0,3.0,0.0,38.0,0.0,144.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2007.0,WD ,210000.0
394.0,527402220.0,20.0,RL,,8750.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1970.0,1970.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,828.0,1.0,0.0,174.0,1002.0,GasA,3.0,1.0,5.0,1002.0,0.0,0.0,1002.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1973.0,1.0,2.0,902.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,8.0,2009.0,WD ,148500.0
1738.0,528222050.0,60.0,RL,73.0,8499.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,616.0,616.0,GasA,5.0,1.0,5.0,616.0,796.0,0.0,1412.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,6.0,8.0,1.0,4.0,BuiltIn,2007.0,3.0,2.0,432.0,3.0,3.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,3.0,2007.0,New,156932.0
1196.0,534225110.0,90.0,RL,72.0,11072.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,Duplex,1Story,5.0,5.0,1965.0,1965.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1728.0,1728.0,GasA,3.0,1.0,5.0,1728.0,0.0,0.0,1728.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,10.0,8.0,0.0,0.0,Detchd,1987.0,1.0,2.0,576.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,11.0,2008.0,WD ,145000.0
828.0,906380210.0,20.0,RL,64.0,6762.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,902.0,1.0,0.0,380.0,1282.0,GasA,5.0,1.0,5.0,1290.0,0.0,0.0,1290.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,8.0,1.0,4.0,Attchd,2007.0,2.0,2.0,662.0,3.0,3.0,3.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2009.0,WD ,200000.0
1694.0,528106110.0,20.0,RL,105.0,15431.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NridgHt,Norm,Norm,1Fam,1Story,10.0,5.0,2005.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,5.0,3.0,PConc,5.0,3.0,4.0,6.0,1430.0,1.0,0.0,564.0,1994.0,GasA,5.0,1.0,5.0,2046.0,0.0,0.0,2046.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,7.0,8.0,2.0,4.0,Attchd,2005.0,3.0,3.0,878.0,3.0,3.0,3.0,188.0,65.0,0.0,0.0,175.0,0.0,0.0,0.0,NA,0.0,8.0,2007.0,WD ,450000.0
571.0,533213040.0,160.0,FV,34.0,3230.0,Pave,Pave,4.0,Lvl,4.0,Inside,3.0,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3.0,3.0,PConc,4.0,3.0,1.0,6.0,381.0,1.0,0.0,348.0,729.0,GasA,4.0,1.0,5.0,742.0,729.0,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,Detchd,1999.0,1.0,2.0,440.0,3.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,3.0,2009.0,WD ,172500.0
